university_name,city,department,degree,program,duration,eligibility_criteria,test_required,fee_structure,admission_deadline,program_url
Staffordshire University,Stoke-on-Trent,"School of Digital, Technology, Innovation and Business",BSc (Hons),Games Design with Foundation Year,4 Years,48 UCAS points: A-levels EEE or BTEC PPP,IELTS 6.0 (min 5.5 each component),"UK: £9,250/year | International: £15,750/year",29-Jan-2026,https://www.staffs.ac.uk/course/games-design-bsc
Staffordshire University,Stoke-on-Trent,"School of Digital, Technology, Innovation and Business",BSc (Hons),Games Programming,3 Years,112-120 UCAS points: A-levels BBC or BTEC National Extended Diploma DMM; Access to HE Pass with min 80 UCAS tariff points,IELTS 6.0 (min 5.5 each component),"UK: £9,250/year | International: £15,750/year",29-Jan-2026,https://www.staffs.ac.uk/course/games-programming-bsc
Staffordshire University,Stoke-on-Trent,"School of Digital, Technology, Innovation and Business",BSc (Hons),Games Programming with Foundation Year,4 Years,48 UCAS points: A-levels EEE or BTEC PPP,IELTS 6.0 (min 5.5 each component),"UK: £9,250/year | International: £15,750/year",29-Jan-2026,https://www.staffs.ac.uk/course/games-programming-bsc
Staffordshire University,Stoke-on-Trent,"School of Digital, Technology, Innovation and Business",BSc (Hons),Esports,3 Years,112-120 UCAS points: A-levels BBC or BTEC National Extended Diploma DMM; Access to HE Pass with min 80 UCAS tariff points,IELTS 6.0 (min 5.5 each component),"UK: £9,250/year | International: £15,750/year",29-Jan-2026,https://www.staffs.ac.uk/course/esports-bsc
Staffordshire University,Stoke-on-Trent,"School of Digital, Technology, Innovation and Business",BSc (Hons),Esports with Foundation Year,4 Years,48 UCAS points: A-levels EEE or BTEC PPP,IELTS 6.0 (min 5.5 each component),"UK: £9,250/year | International: £15,750/year",29-Jan-2026,https://www.staffs.ac.uk/course/esports-bsc
Staffordshire University,Stoke-on-Trent,"School of Digital, Technology, Innovation and Business",MSc,Games Design,1 Years,Undergraduate degree (2:2 or above) in a relevant subject,IELTS 6.0 (min 5.5 each component),"UK: £9,000/year | International: £14,500/year",27-Jun-2026,https://www.staffs.ac.uk/course/games-design-msc
Staffordshire University,Stoke-on-Trent,"School of Digital, Technology, Innovation and Business",BA (Hons),Business Management,3 Years,112-120 UCAS points: A-levels BBC or BTEC National Extended Diploma DMM; Access to HE Pass with min 80 UCAS tariff points,IELTS 6.0 (min 5.5 each component),"UK: £9,250/year | International: £15,750/year",29-Jan-2026,https://www.staffs.ac.uk/course/business-management-ba
Staffordshire University,Stoke-on-Trent,"School of Digital, Technology, Innovation and Business",BA (Hons),Business Management with Foundation Year,4 Years,48 UCAS points: A-levels EEE or BTEC PPP,IELTS 6.0 (min 5.5 each component),"UK: £9,250/year | International: £15,750/year",29-Jan-2026,https://www.staffs.ac.uk/course/business-management-ba
Staffordshire University,Stoke-on-Trent,"School of Digital, Technology, Innovation and Business",BA (Hons),Business Management with Placement Year,4 Years,112-120 UCAS points: A-levels BBC or BTEC National Extended Diploma DMM; Access to HE Pass with min 80 UCAS tariff points,IELTS 6.0 (min 5.5 each component),"UK: £9,250/year | International: £15,750/year",29-Jan-2026,https://www.staffs.ac.uk/course/business-management-ba
Staffordshire University,Stoke-on-Trent,"School of Digital, Technology, Innovation and Business",BA (Hons),Accounting and Finance,3 Years,112-120 UCAS points: A-levels BBC or BTEC National Extended Diploma DMM; Access to HE Pass with min 80 UCAS tariff points,IELTS 6.0 (min 5.5 each component),"UK: £9,250/year | International: £15,750/year",29-Jan-2026,https://www.staffs.ac.uk/course/accounting-and-finance-ba
Staffordshire University,Stoke-on-Trent,"School of Digital, Technology, Innovation and Business",BA (Hons),Accounting and Finance with Placement Year,4 Years,112-120 UCAS points: A-levels BBC or BTEC National Extended Diploma DMM; Access to HE Pass with min 80 UCAS tariff points,IELTS 6.0 (min 5.5 each component),"UK: £9,250/year | International: £15,750/year",29-Jan-2026,https://www.staffs.ac.uk/course/accounting-and-finance-ba
Staffordshire University,Stoke-on-Trent,"School of Digital, Technology, Innovation and Business",BA (Hons),Marketing,3 Years,112-120 UCAS points: A-levels BBC or BTEC National Extended Diploma DMM; Access to HE Pass with min 80 UCAS tariff points,IELTS 6.0 (min 5.5 each component),"UK: £9,250/year | International: £15,750/year",29-Jan-2026,https://www.staffs.ac.uk/course/marketing-ba
Staffordshire University,Stoke-on-Trent,"School of Digital, Technology, Innovation and Business",BA (Hons),Marketing with Placement Year,4 Years,112-120 UCAS points: A-levels BBC or BTEC National Extended Diploma DMM; Access to HE Pass with min 80 UCAS tariff points,IELTS 6.0 (min 5.5 each component),"UK: £9,250/year | International: £15,750/year",29-Jan-2026,https://www.staffs.ac.uk/course/marketing-ba
Staffordshire University,Stoke-on-Trent,"School of Digital, Technology, Innovation and Business",BA (Hons),Digital Marketing,3 Years,112-120 UCAS points: A-levels BBC or BTEC National Extended Diploma DMM; Access to HE Pass with min 80 UCAS tariff points,IELTS 6.0 (min 5.5 each component),"UK: £9,250/year | International: £15,750/year",29-Jan-2026,https://www.staffs.ac.uk/course/digital-marketing-ba
Staffordshire University,Stoke-on-Trent,"School of Digital, Technology, Innovation and Business",BA (Hons),Human Resource Management,3 Years,112-120 UCAS points: A-levels BBC or BTEC National Extended Diploma DMM; Access to HE Pass with min 80 UCAS tariff points,IELTS 6.0 (min 5.5 each component),"UK: £9,250/year | International: £15,750/year",29-Jan-2026,https://www.staffs.ac.uk/course/human-resource-management-ba
Staffordshire University,Stoke-on-Trent,"School of Digital, Technology, Innovation and Business",BA (Hons),International Business,3 Years,112-120 UCAS points: A-levels BBC or BTEC National Extended Diploma DMM; Access to HE Pass with min 80 UCAS tariff points,IELTS 6.0 (min 5.5 each component),"UK: £9,250/year | International: £15,750/year",29-Jan-2026,https://www.staffs.ac.uk/course/international-business-ba
Staffordshire University,Stoke-on-Trent,"School of Digital, Technology, Innovation and Business",MBA,Business Administration,1 Years,Undergraduate degree (2:2 or above) in a relevant subject; minimum 2 years management experience preferred,IELTS 6.5 (min 6.0 each component),"UK: £10,500/year | International: £15,750/year",27-Jun-2026,https://www.staffs.ac.uk/course/business-administration-mba
Staffordshire University,Stoke-on-Trent,"School of Digital, Technology, Innovation and Business",MSc,Management,1 Years,Undergraduate degree (2:2 or above) in a relevant subject,IELTS 6.0 (min 5.5 each component),"UK: £9,000/year | International: £14,500/year",27-Jun-2026,https://www.staffs.ac.uk/course/management-msc
Staffordshire University,Stoke-on-Trent,"School of Digital, Technology, Innovation and Business",MSc,Digital Marketing,1 Years,Undergraduate degree (2:2 or above) in a relevant subject,IELTS 6.0 (min 5.5 each component),"UK: £9,000/year | International: £14,500/year",27-Jun-2026,https://www.staffs.ac.uk/course/digital-marketing-msc
Staffordshire University,Stoke-on-Trent,"School of Digital, Technology, Innovation and Business",MSc,Human Resource Management,1 Years,Undergraduate degree (2:2 or above) in a relevant subject,IELTS 6.0 (min 5.5 each component),"UK: £9,000/year | International: £14,500/year",27-Jun-2026,https://www.staffs.ac.uk/course/human-resource-management-msc
Staffordshire University,Stoke-on-Trent,"School of Digital, Technology, Innovation and Business",LLB (Hons),Law,3 Years,112-120 UCAS points: A-levels BBC or BTEC National Extended Diploma DMM; Access to HE Pass with min 80 UCAS tariff points,IELTS 6.0 (min 5.5 each component),"UK: £9,250/year | International: £15,750/year",29-Jan-2026,https://www.staffs.ac.uk/course/law-llb
Staffordshire University,Stoke-on-Trent,"School of Digital, Technology, Innovation and Business",LLB (Hons),Law with Foundation Year,4 Years,48 UCAS points: A-levels EEE or BTEC PPP,IELTS 6.0 (min 5.5 each component),"UK: £9,250/year | International: £15,750/year",29-Jan-2026,https://www.staffs.ac.uk/course/law-llb
Staffordshire University,Stoke-on-Trent,"School of Digital, Technology, Innovation and Business",LLB (Hons),Law with Criminology,3 Years,112-120 UCAS points: A-levels BBC or BTEC National Extended Diploma DMM; Access to HE Pass with min 80 UCAS tariff points,IELTS 6.0 (min 5.5 each component),"UK: £9,250/year | International: £15,750/year",29-Jan-2026,https://www.staffs.ac.uk/course/law-with-criminology-llb
Staffordshire University,Stoke-on-Trent,"School of Digital, Technology, Innovation and Business",LLM,Law,1 Years,Undergraduate degree (2:2 or above) in a relevant subject,IELTS 6.5 (min 6.0 each component),"UK: £9,000/year | International: £14,500/year",27-Jun-2026,https://www.staffs.ac.uk/course/law-llm
Staffordshire University,Stoke-on-Trent,"School of Digital, Technology, Innovation and Business",BEng (Hons),Mechanical Engineering,3 Years,112-120 UCAS points: A-levels BBC or BTEC National Extended Diploma DMM; Access to HE Pass with min 80 UCAS tariff points,IELTS 6.0 (min 5.5 each component),"UK: £9,250/year | International: £15,750/year",29-Jan-2026,https://www.staffs.ac.uk/course/mechanical-engineering-beng
Staffordshire University,Stoke-on-Trent,"School of Digital, Technology, Innovation and Business",BEng (Hons),Mechanical Engineering with Foundation Year,4 Years,48 UCAS points: A-levels EEE or BTEC PPP,IELTS 6.0 (min 5.5 each component),"UK: £9,250/year | International: £15,750/year",29-Jan-2026,https://www.staffs.ac.uk/course/mechanical-engineering-beng
Staffordshire University,Stoke-on-Trent,"School of Digital, Technology, Innovation and Business",BEng (Hons),Mechanical Engineering with Placement Year,4 Years,112-120 UCAS points: A-levels BBC or BTEC National Extended Diploma DMM; Access to HE Pass with min 80 UCAS tariff points,IELTS 6.0 (min 5.5 each component),"UK: £9,250/year | International: £15,750/year",29-Jan-2026,https://www.staffs.ac.uk/course/mechanical-engineering-beng
Staffordshire University,Stoke-on-Trent,"School of Digital, Technology, Innovation and Business",BEng (Hons),Electrical and Electronic Engineering,3 Years,112-120 UCAS points: A-levels BBC or BTEC National Extended Diploma DMM; Access to HE Pass with min 80 UCAS tariff points,IELTS 6.0 (min 5.5 each component),"UK: £9,250/year | International: £15,750/year",29-Jan-2026,https://www.staffs.ac.uk/course/electrical-and-electronic-engineering-beng
Staffordshire University,Stoke-on-Trent,"School of Digital, Technology, Innovation and Business",BEng (Hons),Civil Engineering,3 Years,112-120 UCAS points: A-levels BBC or BTEC National Extended Diploma DMM; Access to HE Pass with min 80 UCAS tariff points,IELTS 6.0 (min 5.5 each component),"UK: £9,250/year | International: £15,750/year",29-Jan-2026,https://www.staffs.ac.uk/course/civil-engineering-beng
Staffordshire University,Stoke-on-Trent,"School of Digital, Technology, Innovation and Business",MEng,Mechanical Engineering,4 Years,112-120 UCAS points: A-levels BBC or BTEC National Extended Diploma DMM; Access to HE Pass with min 80 UCAS tariff points,IELTS 6.0 (min 5.5 each component),"UK: £9,250/year | International: £15,750/year",29-Jan-2026,https://www.staffs.ac.uk/course/mechanical-engineering-meng
Staffordshire University,Stoke-on-Trent,"School of Digital, Technology, Innovation and Business",MSc,Engineering Management,1 Years,Undergraduate degree (2:2 or above) in a relevant subject,IELTS 6.0 (min 5.5 each component),"UK: £9,000/year | International: £14,500/year",27-Jun-2026,https://www.staffs.ac.uk/course/engineering-management-msc
Staffordshire University,Stoke-on-Trent,"School of Digital, Technology, Innovation and Business",BA (Hons),Animation,3 Years,112-120 UCAS points: A-levels BBC or BTEC National Extended Diploma DMM; Access to HE Pass with min 80 UCAS tariff points,IELTS 6.0 (min 5.5 each component),"UK: £9,250/year | International: £15,750/year",29-Jan-2026,https://www.staffs.ac.uk/course/animation-ba
Staffordshire University,Stoke-on-Trent,"School of Digital, Technology, Innovation and Business",BA (Hons),Animation with Foundation Year,4 Years,48 UCAS points: A-levels EEE or BTEC PPP,IELTS 6.0 (min 5.5 each component),"UK: £9,250/year | International: £15,750/year",29-Jan-2026,https://www.staffs.ac.uk/course/animation-ba
Staffordshire University,Stoke-on-Trent,"School of Digital, Technology, Innovation and Business",BA (Hons),Film and Television Production,3 Years,112-120 UCAS points: A-levels BBC or BTEC National Extended Diploma DMM; Access to HE Pass with min 80 UCAS tariff points,IELTS 6.0 (min 5.5 each component),"UK: £9,250/year | International: £15,750/year",29-Jan-2026,https://www.staffs.ac.uk/course/film-and-television-production-ba
Staffordshire University,Stoke-on-Trent,"School of Digital, Technology, Innovation and Business",BA (Hons),Graphic Design,3 Years,112-120 UCAS points: A-levels BBC or BTEC National Extended Diploma DMM; Access to HE Pass with min 80 UCAS tariff points,IELTS 6.0 (min 5.5 each component),"UK: £9,250/year | International: £15,750/year",29-Jan-2026,https://www.staffs.ac.uk/course/graphic-design-ba
Staffordshire University,Stoke-on-Trent,"School of Digital, Technology, Innovation and Business",BA (Hons),Music Production,3 Years,112-120 UCAS points: A-levels BBC or BTEC National Extended Diploma DMM; Access to HE Pass with min 80 UCAS tariff points,IELTS 6.0 (min 5.5 each component),"UK: £9,250/year | International: £15,750/year",29-Jan-2026,https://www.staffs.ac.uk/course/music-production-ba
Staffordshire University,Stoke-on-Trent,"School of Digital, Technology, Innovation and Business",BA (Hons),Fashion,3 Years,112-120 UCAS points: A-levels BBC or BTEC National Extended Diploma DMM; Access to HE Pass with min 80 UCAS tariff points,IELTS 6.0 (min 5.5 each component),"UK: £9,250/year | International: £15,750/year",29-Jan-2026,https://www.staffs.ac.uk/course/fashion-ba
Staffordshire University,Stoke-on-Trent,"School of Digital, Technology, Innovation and Business",BA (Hons),Architecture,3 Years,112-120 UCAS points; portfolio required,IELTS 6.0 (min 5.5 each component),"UK: £9,250/year | International: £15,750/year",29-Jan-2026,https://www.staffs.ac.uk/course/architecture-ba
Staffordshire University,Stoke-on-Trent,"School of Digital, Technology, Innovation and Business",MA,Animation,1 Years,Undergraduate degree (2:2 or above) in a relevant subject,IELTS 6.0 (min 5.5 each component),"UK: £9,000/year | International: £14,500/year",27-Jun-2026,https://www.staffs.ac.uk/course/animation-ma
Staffordshire University,Stoke-on-Trent,"School of Health, Education, Policing and Sciences",BSc (Hons),Psychology,3 Years,112-120 UCAS points: A-levels BBC or BTEC National Extended Diploma DMM; Access to HE Pass with min 80 UCAS tariff points,IELTS 6.0 (min 5.5 each component),"UK: £9,250/year | International: £15,750/year",29-Jan-2026,https://www.staffs.ac.uk/course/psychology-bsc
Staffordshire University,Stoke-on-Trent,"School of Health, Education, Policing and Sciences",BSc (Hons),Psychology with Foundation Year,4 Years,48 UCAS points: A-levels EEE or BTEC PPP,IELTS 6.0 (min 5.5 each component),"UK: £9,250/year | International: £15,750/year",29-Jan-2026,https://www.staffs.ac.uk/course/psychology-bsc
Staffordshire University,Stoke-on-Trent,"School of Health, Education, Policing and Sciences",BSc (Hons),Psychology with Criminology,3 Years,112-120 UCAS points: A-levels BBC or BTEC National Extended Diploma DMM; Access to HE Pass with min 80 UCAS tariff points,IELTS 6.0 (min 5.5 each component),"UK: £9,250/year | International: £15,750/year",29-Jan-2026,https://www.staffs.ac.uk/course/psychology-with-criminology-bsc
Staffordshire University,Stoke-on-Trent,"School of Health, Education, Policing and Sciences",BSc (Hons),Forensic Psychology,3 Years,112-120 UCAS points: A-levels BBC or BTEC National Extended Diploma DMM; Access to HE Pass with min 80 UCAS tariff points,IELTS 6.0 (min 5.5 each component),"UK: £9,250/year | International: £15,750/year",29-Jan-2026,https://www.staffs.ac.uk/course/forensic-psychology-bsc
Staffordshire University,Stoke-on-Trent,"School of Health, Education, Policing and Sciences",MSc,Psychology (Conversion),1 Years,Undergraduate degree (2:2 or above) in a relevant subject,IELTS 6.0 (min 5.5 each component),"UK: £9,000/year | International: £14,500/year",27-Jun-2026,https://www.staffs.ac.uk/course/psychology-msc
Staffordshire University,Stoke-on-Trent,"School of Health, Education, Policing and Sciences",MSc,Forensic Psychology,1 Years,Undergraduate degree (2:2 or above) in a relevant subject,IELTS 6.0 (min 5.5 each component),"UK: £9,000/year | International: £14,500/year",27-Jun-2026,https://www.staffs.ac.uk/course/forensic-psychology-msc
Staffordshire University,Stoke-on-Trent,"School of Health, Education, Policing and Sciences",BA (Hons),Criminology,3 Years,112-120 UCAS points: A-levels BBC or BTEC National Extended Diploma DMM; Access to HE Pass with min 80 UCAS tariff points,IELTS 6.0 (min 5.5 each component),"UK: £9,250/year | International: £15,750/year",29-Jan-2026,https://www.staffs.ac.uk/course/criminology-ba
Staffordshire University,Stoke-on-Trent,"School of Health, Education, Policing and Sciences",BA (Hons),Criminology with Foundation Year,4 Years,48 UCAS points: A-levels EEE or BTEC PPP,IELTS 6.0 (min 5.5 each component),"UK: £9,250/year | International: £15,750/year",29-Jan-2026,https://www.staffs.ac.uk/course/criminology-ba
Staffordshire University,Stoke-on-Trent,"School of Health, Education, Policing and Sciences",BA (Hons),Policing,3 Years,112-120 UCAS points: A-levels BBC or BTEC National Extended Diploma DMM; Access to HE Pass with min 80 UCAS tariff points,IELTS 6.0 (min 5.5 each component),"UK: £9,250/year | International: £15,750/year",29-Jan-2026,https://www.staffs.ac.uk/course/policing-ba
Staffordshire University,Stoke-on-Trent,"School of Health, Education, Policing and Sciences",BA (Hons),Criminal Justice and Policing,3 Years,112-120 UCAS points: A-levels BBC or BTEC National Extended Diploma DMM; Access to HE Pass with min 80 UCAS tariff points,IELTS 6.0 (min 5.5 each component),"UK: £9,250/year | International: £15,750/year",29-Jan-2026,https://www.staffs.ac.uk/course/criminal-justice-and-policing-ba
Staffordshire University,Stoke-on-Trent,"School of Health, Education, Policing and Sciences",MSc,Criminology,1 Years,Undergraduate degree (2:2 or above) in a relevant subject,IELTS 6.0 (min 5.5 each component),"UK: £9,000/year | International: £14,500/year",27-Jun-2026,https://www.staffs.ac.uk/course/criminology-msc
Staffordshire University,Stoke-on-Trent,"School of Health, Education, Policing and Sciences",BSc (Hons),Nursing (Adult),3 Years,112-120 UCAS points; GCSE English and Maths C/4; DBS check required,IELTS 6.5 (min 6.0 each component),"UK: £9,250/year (NHS-funded where applicable) | International: £16,500/year",29-Jan-2026,https://www.staffs.ac.uk/course/nursing-adult-bsc
Staffordshire University,Stoke-on-Trent,"School of Health, Education, Policing and Sciences",BSc (Hons),Nursing (Mental Health),3 Years,112-120 UCAS points; GCSE English and Maths C/4; DBS check required,IELTS 6.5 (min 6.0 each component),"UK: £9,250/year (NHS-funded where applicable) | International: £16,500/year",29-Jan-2026,https://www.staffs.ac.uk/course/nursing-mental-health-bsc
Staffordshire University,Stoke-on-Trent,"School of Health, Education, Policing and Sciences",BSc (Hons),Nursing (Children),3 Years,112-120 UCAS points; GCSE English and Maths C/4; DBS check required,IELTS 6.5 (min 6.0 each component),"UK: £9,250/year (NHS-funded where applicable) | International: £16,500/year",29-Jan-2026,https://www.staffs.ac.uk/course/nursing-children-bsc
Staffordshire University,Stoke-on-Trent,"School of Health, Education, Policing and Sciences",BSc (Hons),Midwifery,3 Years,112-120 UCAS points; GCSE English and Maths C/4; DBS check required,IELTS 6.5 (min 6.0 each component),"UK: £9,250/year (NHS-funded where applicable) | International: £16,500/year",29-Jan-2026,https://www.staffs.ac.uk/course/midwifery-bsc
Staffordshire University,Stoke-on-Trent,"School of Health, Education, Policing and Sciences",BSc (Hons),Paramedic Science,3 Years,112-120 UCAS points; GCSE English and Maths C/4; DBS check required,IELTS 6.5 (min 6.0 each component),"UK: £9,250/year (NHS-funded where applicable) | International: £16,500/year",29-Jan-2026,https://www.staffs.ac.uk/course/paramedic-science-bsc
Staffordshire University,Stoke-on-Trent,"School of Health, Education, Policing and Sciences",BSc (Hons),Operating Department Practice,3 Years,112-120 UCAS points; GCSE English and Maths C/4; DBS check required,IELTS 6.5 (min 6.0 each component),"UK: £9,250/year (NHS-funded where applicable) | International: £16,500/year",29-Jan-2026,https://www.staffs.ac.uk/course/operating-department-practice-bsc
Staffordshire University,Stoke-on-Trent,"School of Health, Education, Policing and Sciences",BSc (Hons),Health and Social Care,3 Years,112-120 UCAS points: A-levels BBC or BTEC National Extended Diploma DMM; Access to HE Pass with min 80 UCAS tariff points,IELTS 6.0 (min 5.5 each component),"UK: £9,250/year | International: £15,750/year",29-Jan-2026,https://www.staffs.ac.uk/course/health-and-social-care-bsc
Staffordshire University,Stoke-on-Trent,"School of Health, Education, Policing and Sciences",MSc,Advanced Clinical Practice,1 Years,Undergraduate degree (2:2 or above); relevant professional practice experience may be required,IELTS 6.5 (min 6.0 each component),"UK: £9,000/year | International: £14,500/year",27-Jun-2026,https://www.staffs.ac.uk/course/advanced-clinical-practice-msc
