university_name,city,department,degree,program,duration,eligibility_criteria,test_required,fee_structure,admission_deadline,program_url
Durham University,Durham,Department of Sport and Exercise Sciences,BSc,Sport Science and Psychology,3 Years,BBB at A-Level including Psychology and/or a science subject.,IELTS 6.5 overall (min 6.0 per component),"UK: £9,790/year | International: £24,900/year",29-Jan-2026,https://www.durham.ac.uk/study/undergraduate/courses/sport-science-and-psychology-bsc-c601/
Durham University,Durham,School of Education,BA,Education,3 Years,BBB at A-Level. No specific subjects required.,IELTS 6.5 overall (min 6.0 per component),"UK: £9,790/year | International: £24,900/year",29-Jan-2026,https://www.durham.ac.uk/study/undergraduate/courses/education-ba-x300/
Durham University,Durham,Multi-Department Social Sciences,BA,Combined Honours in Social Sciences,3 Years,ABB at A-Level. Two social science subjects preferred.,IELTS 6.5 overall (min 6.0 per component),"UK: £9,790/year | International: £24,900/year",29-Jan-2026,https://www.durham.ac.uk/study/undergraduate/courses/combined-honours-in-social-sciences-ba-y200/
Durham University,Durham,Durham Law School,LLB,Law,3 Years,AAA at A-Level. No specific subjects required. LNAT not required.,IELTS 7.0 overall (min 6.5 per component),"UK: £9,790/year | International: £28,000/year",29-Jan-2026,https://www.durham.ac.uk/study/undergraduate/courses/law-llb-m100/
Durham University,Durham,Durham Law School,LLB,Law with European and International Study,4 Years,AAA at A-Level. A modern foreign language at A-Level strongly preferred.,IELTS 7.0 overall (min 6.5 per component),"UK: £9,790/year | International: £28,000/year",29-Jan-2026,https://www.durham.ac.uk/study/undergraduate/courses/law-with-european-and-international-study-llb-m120/
Durham University,Durham,Durham Law School,LLB,Law with Foundation,4 Years,ABB at A-Level. No specific subjects required. Foundation year included.,IELTS 7.0 overall (min 6.5 per component),"UK: £9,790/year | International: £28,000/year",29-Jan-2026,https://www.durham.ac.uk/study/undergraduate/courses/law-with-foundation-llb-m101/
Durham University,Durham,Durham University Business School,BSc,Accounting,3 Years,AAB at A-Level including Mathematics at Grade B or above.,IELTS 6.5 overall (min 6.0 per component),"UK: £9,790/year | International: £28,000/year",29-Jan-2026,https://www.durham.ac.uk/study/undergraduate/courses/accounting-bsc-n400/
Durham University,Durham,Durham University Business School,BSc,Accounting and Finance,3 Years,AAB at A-Level including Mathematics at Grade B or above.,IELTS 6.5 overall (min 6.0 per component),"UK: £9,790/year | International: £28,000/year",29-Jan-2026,https://www.durham.ac.uk/study/undergraduate/courses/accounting-and-finance-bsc-nn43/
Durham University,Durham,Durham University Business School,BSc,Accounting and Finance with Placement Year,4 Years,AAB at A-Level including Mathematics at Grade B or above.,IELTS 6.5 overall (min 6.0 per component),"UK: £9,790/year | International: £28,000/year",29-Jan-2026,https://www.durham.ac.uk/study/undergraduate/courses/accounting-and-finance-with-placement-year-bsc-nn44/
Durham University,Durham,Durham University Business School,BSc,Accounting and Finance with Study Abroad,4 Years,AAB at A-Level including Mathematics at Grade B or above.,IELTS 6.5 overall (min 6.0 per component),"UK: £9,790/year | International: £28,000/year",29-Jan-2026,https://www.durham.ac.uk/study/undergraduate/courses/accounting-and-finance-with-study-abroad-bsc-nn45/
Durham University,Durham,Durham University Business School,BA,Accounting and Management,3 Years,AAB at A-Level including Mathematics at Grade B or above.,IELTS 6.5 overall (min 6.0 per component),"UK: £9,790/year | International: £28,000/year",29-Jan-2026,https://www.durham.ac.uk/study/undergraduate/courses/accounting-and-management-ba-nn42/
Durham University,Durham,Durham University Business School,BSc,Accounting with Placement Year,4 Years,AAB at A-Level including Mathematics at Grade B or above.,IELTS 6.5 overall (min 6.0 per component),"UK: £9,790/year | International: £28,000/year",29-Jan-2026,https://www.durham.ac.uk/study/undergraduate/courses/accounting-with-placement-year-bsc-n401/
Durham University,Durham,Durham University Business School / Department of Computer Science,BSc,Business and Computer Science,3 Years,ABB at A-Level. Mathematics at Grade B required.,IELTS 6.5 overall (min 6.0 per component),"UK: £9,790/year | International: £28,000/year",29-Jan-2026,https://www.durham.ac.uk/study/undergraduate/courses/business-and-computer-science-bsc-gn51/
Durham University,Durham,Durham University Business School,BA,Business and Management,3 Years,AAB at A-Level. No specific subjects required.,IELTS 6.5 overall (min 6.0 per component),"UK: £9,790/year | International: £28,000/year",29-Jan-2026,https://www.durham.ac.uk/study/undergraduate/courses/business-and-management-ba-n201/
Durham University,Durham,Durham University Business School,BA,Business and Management with Placement Year,4 Years,AAB at A-Level. No specific subjects required. Placement year in Year 3.,IELTS 6.5 overall (min 6.0 per component),"UK: £9,790/year | International: £28,000/year",29-Jan-2026,https://www.durham.ac.uk/study/undergraduate/courses/business-and-management-with-placement-year-ba-n202/
Durham University,Durham,Durham University Business School,BA,Business and Management with Study Abroad,4 Years,AAB at A-Level. No specific subjects required. Study abroad in Year 3.,IELTS 6.5 overall (min 6.0 per component),"UK: £9,790/year | International: £28,000/year",29-Jan-2026,https://www.durham.ac.uk/study/undergraduate/courses/business-and-management-with-study-abroad-ba-n203/
Durham University,Durham,Durham University Business School,BSc,Economics,3 Years,AAB at A-Level including Mathematics at Grade A.,IELTS 6.5 overall (min 6.0 per component),"UK: £9,790/year | International: £28,000/year",29-Jan-2026,https://www.durham.ac.uk/study/undergraduate/courses/economics-bsc-l100/
Durham University,Durham,Durham University Business School,BSc,Economics and Finance,3 Years,AAB at A-Level including Mathematics at Grade A.,IELTS 6.5 overall (min 6.0 per component),"UK: £9,790/year | International: £28,000/year",29-Jan-2026,https://www.durham.ac.uk/study/undergraduate/courses/economics-and-finance-bsc-ln13/
Durham University,Durham,Durham University Business School,BSc,Economics and Management,3 Years,AAB at A-Level including Mathematics at Grade A.,IELTS 6.5 overall (min 6.0 per component),"UK: £9,790/year | International: £28,000/year",29-Jan-2026,https://www.durham.ac.uk/study/undergraduate/courses/economics-and-management-bsc-ln12/
Durham University,Durham,Durham University Business School,BSc,Finance,3 Years,AAB at A-Level including Mathematics at Grade A.,IELTS 6.5 overall (min 6.0 per component),"UK: £9,790/year | International: £28,000/year",29-Jan-2026,https://www.durham.ac.uk/study/undergraduate/courses/finance-bsc-n300/
Durham University,Durham,Durham University Business School,BSc,Finance with Placement Year,4 Years,AAB at A-Level including Mathematics at Grade A. Placement year in Year 3.,IELTS 6.5 overall (min 6.0 per component),"UK: £9,790/year | International: £28,000/year",29-Jan-2026,https://www.durham.ac.uk/study/undergraduate/courses/finance-with-placement-year-bsc-n301/
Durham University,Durham,Durham University Business School,BSc,Finance with Study Abroad,4 Years,AAB at A-Level including Mathematics at Grade A. Study abroad in Year 3.,IELTS 6.5 overall (min 6.0 per component),"UK: £9,790/year | International: £28,000/year",29-Jan-2026,https://www.durham.ac.uk/study/undergraduate/courses/finance-with-study-abroad-bsc-n302/
Durham University,Durham,Durham University Business School,BA,Marketing and Management,3 Years,AAB at A-Level. No specific subjects required.,IELTS 6.5 overall (min 6.0 per component),"UK: £9,790/year | International: £28,000/year",29-Jan-2026,https://www.durham.ac.uk/study/undergraduate/courses/marketing-and-management-ba-nn52/
Durham University,Durham,Department of Biosciences,BSc,Biochemistry,3 Years,AAB at A-Level including Chemistry and Biology.,IELTS 6.5 overall (min 6.0 per component),"UK: £9,790/year | International: £32,500/year",29-Jan-2026,https://www.durham.ac.uk/study/undergraduate/courses/biochemistry-bsc-c700/
Durham University,Durham,Department of Biosciences,MBiol,Biosciences,4 Years,"AAB at A-Level including Biology and one of Chemistry, Maths or Physics.",IELTS 6.5 overall (min 6.0 per component),"UK: £9,790/year | International: £32,500/year",29-Jan-2026,https://www.durham.ac.uk/study/undergraduate/courses/biosciences-mbiol-c100/
Durham University,Durham,Department of Biosciences,BSc,Biological Sciences,3 Years,ABB at A-Level including Biology and one further science.,IELTS 6.5 overall (min 6.0 per component),"UK: £9,790/year | International: £32,500/year",29-Jan-2026,https://www.durham.ac.uk/study/undergraduate/courses/biological-sciences-bsc-c101/
Durham University,Durham,Department of Biosciences / Department of Anthropology,BSc,Anthropology and Biology,3 Years,ABB at A-Level including Biology.,IELTS 6.5 overall (min 6.0 per component),"UK: £9,790/year | International: £32,500/year",29-Jan-2026,https://www.durham.ac.uk/study/undergraduate/courses/anthropology-and-biology-bsc-lc16/
Durham University,Durham,Department of Biosciences / Department of Earth Sciences,BSc,Biology and Earth Sciences,4 Years,ABB at A-Level including Biology and a science subject.,IELTS 6.5 overall (min 6.0 per component),"UK: £9,790/year | International: £32,500/year",29-Jan-2026,https://www.durham.ac.uk/study/undergraduate/courses/biology-and-earth-sciences-bsc-cf17/
Durham University,Durham,Department of Biosciences / Department of Geography,BSc,Biology and Geography,4 Years,ABB at A-Level including Biology and Geography.,IELTS 6.5 overall (min 6.0 per component),"UK: £9,790/year | International: £32,500/year",29-Jan-2026,https://www.durham.ac.uk/study/undergraduate/courses/biology-and-geography-bsc-cf18/
Durham University,Durham,Department of Biosciences / Department of Mathematical Sciences,BSc,Biology and Mathematics,3 Years,ABB at A-Level including Biology and Mathematics.,IELTS 6.5 overall (min 6.0 per component),"UK: £9,790/year | International: £32,500/year",29-Jan-2026,https://www.durham.ac.uk/study/undergraduate/courses/biology-and-mathematics-bsc-cg11/
Durham University,Durham,Department of Biosciences / Department of Physics,BSc,Biology and Physics,3 Years,ABB at A-Level including Biology and Physics.,IELTS 6.5 overall (min 6.0 per component),"UK: £9,790/year | International: £32,500/year",29-Jan-2026,https://www.durham.ac.uk/study/undergraduate/courses/biology-and-physics-bsc-cf13/
Durham University,Durham,Department of Biosciences / Department of Psychology,BSc,Biology and Psychology,3 Years,ABB at A-Level including Biology and Psychology.,IELTS 6.5 overall (min 6.0 per component),"UK: £9,790/year | International: £32,500/year",29-Jan-2026,https://www.durham.ac.uk/study/undergraduate/courses/biology-and-psychology-bsc-cc18/
Durham University,Durham,Department of Biosciences,BSc,Health and Human Sciences,3 Years,BBB at A-Level including one science subject (Biology preferred).,IELTS 6.5 overall (min 6.0 per component),"UK: £9,790/year | International: £32,500/year",29-Jan-2026,https://www.durham.ac.uk/study/undergraduate/courses/health-and-human-sciences-bsc-b990/
Durham University,Durham,Department of Chemistry,BSc,Chemistry,3 Years,AAB at A-Level including Chemistry at Grade A.,IELTS 6.5 overall (min 6.0 per component),"UK: £9,790/year | International: £32,500/year",29-Jan-2026,https://www.durham.ac.uk/study/undergraduate/courses/chemistry-bsc-f100/
Durham University,Durham,Department of Chemistry,MChem,Chemistry,4 Years,AAA at A-Level including Chemistry at Grade A and Mathematics.,IELTS 6.5 overall (min 6.0 per component),"UK: £9,790/year | International: £32,500/year",29-Jan-2026,https://www.durham.ac.uk/study/undergraduate/courses/chemistry-mchem-f103/
Durham University,Durham,Department of Chemistry,MChem,Chemistry with Industrial Project,4 Years,AAA at A-Level including Chemistry at Grade A and Mathematics. Includes industrial placement.,IELTS 6.5 overall (min 6.0 per component),"UK: £9,790/year | International: £32,500/year",29-Jan-2026,https://www.durham.ac.uk/study/undergraduate/courses/chemistry-with-industrial-project-mchem-f104/
Durham University,Durham,Department of Chemistry,MChem,Chemistry with Overseas Project,4 Years,AAA at A-Level including Chemistry at Grade A and Mathematics. Includes overseas research project.,IELTS 6.5 overall (min 6.0 per component),"UK: £9,790/year | International: £32,500/year",29-Jan-2026,https://www.durham.ac.uk/study/undergraduate/courses/chemistry-with-overseas-project-mchem-f105/
Durham University,Durham,Department of Chemistry / Department of Mathematical Sciences,MSci,Chemistry and Mathematics,3 Years,AAB at A-Level including Chemistry at Grade A and Mathematics at Grade A.,IELTS 6.5 overall (min 6.0 per component),"UK: £9,790/year | International: £32,500/year",29-Jan-2026,https://www.durham.ac.uk/study/undergraduate/courses/chemistry-and-mathematics-msci-fg11/
Durham University,Durham,Department of Earth Sciences,BSc,Earth Sciences,3 Years,"ABB at A-Level including Geography or a science subject (Chemistry, Physics, Maths or Biology).",IELTS 6.5 overall (min 6.0 per component),"UK: £9,790/year | International: £32,500/year",29-Jan-2026,https://www.durham.ac.uk/study/undergraduate/courses/earth-sciences-bsc-f600/
Durham University,Durham,Department of Earth Sciences,MSci,Earth Sciences,4 Years,AAB at A-Level including Geography or a science subject.,IELTS 6.5 overall (min 6.0 per component),"UK: £9,790/year | International: £32,500/year",29-Jan-2026,https://www.durham.ac.uk/study/undergraduate/courses/earth-sciences-msci-f601/
Durham University,Durham,Department of Earth Sciences,BSc,Geology,3 Years,"ABB at A-Level. Mathematics, Chemistry or Physics preferred.",IELTS 6.5 overall (min 6.0 per component),"UK: £9,790/year | International: £32,500/year",29-Jan-2026,https://www.durham.ac.uk/study/undergraduate/courses/geology-bsc-f610/
Durham University,Durham,Department of Mathematical Sciences,BSc,Mathematics,3 Years,A*AA at A-Level including Mathematics at A* and Further Mathematics at Grade A.,IELTS 6.5 overall (min 6.0 per component),"UK: £9,790/year | International: £32,500/year",29-Jan-2026,https://www.durham.ac.uk/study/undergraduate/courses/mathematics-bsc-g100/
Durham University,Durham,Department of Mathematical Sciences,MMath,Mathematics,4 Years,A*AA at A-Level including Mathematics at A* and Further Mathematics at A.,IELTS 6.5 overall (min 6.0 per component),"UK: £9,790/year | International: £32,500/year",29-Jan-2026,https://www.durham.ac.uk/study/undergraduate/courses/mathematics-mmath-g103/
Durham University,Durham,Department of Mathematical Sciences,BSc,Mathematics and Statistics,3 Years,A*AA at A-Level including Mathematics at A* and Further Mathematics at A.,IELTS 6.5 overall (min 6.0 per component),"UK: £9,790/year | International: £32,500/year",29-Jan-2026,https://www.durham.ac.uk/study/undergraduate/courses/mathematics-and-statistics-bsc-gg13/
Durham University,Durham,Multi-Department Natural Sciences,BSc,Natural Sciences,3 Years,AAA at A-Level including at least two science/maths subjects.,IELTS 6.5 overall (min 6.0 per component),"UK: £9,790/year | International: £32,500/year",29-Jan-2026,https://www.durham.ac.uk/study/undergraduate/courses/natural-sciences-bsc-y160/
Durham University,Durham,Multi-Department Natural Sciences,MSci,Natural Sciences,4 Years,A*AA at A-Level including at least two science/maths subjects.,IELTS 6.5 overall (min 6.0 per component),"UK: £9,790/year | International: £32,500/year",29-Jan-2026,https://www.durham.ac.uk/study/undergraduate/courses/natural-sciences-msci-y161/
Durham University,Durham,Department of Biosciences / Department of Physics,MSci,Biology and Physics,3 Years,ABB at A-Level including Biology and Physics.,IELTS 6.5 overall (min 6.0 per component),"UK: £9,790/year | International: £32,500/year",29-Jan-2026,https://www.durham.ac.uk/study/undergraduate/courses/biology-and-physics-msci-cf14/
Durham University,Durham,Department of Physics,BSc,Physics,3 Years,A*AA at A-Level including Physics at A* and Mathematics at A.,IELTS 6.5 overall (min 6.0 per component),"UK: £9,790/year | International: £32,500/year",29-Jan-2026,https://www.durham.ac.uk/study/undergraduate/courses/physics-bsc-f300/
Durham University,Durham,Department of Physics,MPhys,Physics,4 Years,A*AA at A-Level including Physics at A* and Mathematics at A.,IELTS 6.5 overall (min 6.0 per component),"UK: £9,790/year | International: £32,500/year",29-Jan-2026,https://www.durham.ac.uk/study/undergraduate/courses/physics-mphys-f303/
Durham University,Durham,Department of Physics,MPhys,Physics and Astronomy,4 Years,A*AA at A-Level including Physics at A* and Mathematics at A.,IELTS 6.5 overall (min 6.0 per component),"UK: £9,790/year | International: £32,500/year",29-Jan-2026,https://www.durham.ac.uk/study/undergraduate/courses/physics-and-astronomy-mphys-ff35/
