university_name,city,department,degree,program,duration,eligibility_criteria,test_required,fee_structure,admission_deadline,program_url
University of Wolverhampton,Wolverhampton,Faculty of Science and Engineering,MSc,Civil Engineering,1 Years,A lower second honours degree (2:2) in a relevant subject,IELTS 6.0 (min 5.5 each component),"UK: £9,088/year | International: £16,950/year",03-Aug-2026,https://www.wlv.ac.uk/courses/msc-civil-engineering
University of Wolverhampton,Wolverhampton,Faculty of Science and Engineering,BSc (Hons),Biomedical Science,3 Years,96 UCAS points: A-levels CCC/BCD or BTEC Extended Diploma MMM,IELTS 6.0 (min 5.5 each component),"UK: £9,535/year | International: £15,995/year",29-Jan-2026,https://www.wlv.ac.uk/courses/bsc-hons-biomedical-science
University of Wolverhampton,Wolverhampton,Faculty of Science and Engineering,BSc (Hons),Forensic Science,3 Years,96 UCAS points: A-levels CCC/BCD or BTEC Extended Diploma MMM,IELTS 6.0 (min 5.5 each component),"UK: £9,535/year | International: £15,995/year",29-Jan-2026,https://www.wlv.ac.uk/courses/bsc-hons-forensic-science
University of Wolverhampton,Wolverhampton,Faculty of Science and Engineering,BSc (Hons),Chemistry,3 Years,96 UCAS points: A-levels CCC/BCD or BTEC Extended Diploma MMM,IELTS 6.0 (min 5.5 each component),"UK: £9,535/year | International: £15,995/year",29-Jan-2026,https://www.wlv.ac.uk/courses/bsc-hons-chemistry
University of Wolverhampton,Wolverhampton,Faculty of Science and Engineering,BSc (Hons),Biological Sciences,3 Years,96 UCAS points: A-levels CCC/BCD or BTEC Extended Diploma MMM,IELTS 6.0 (min 5.5 each component),"UK: £9,535/year | International: £15,995/year",29-Jan-2026,https://www.wlv.ac.uk/courses/bsc-hons-biological-sciences
University of Wolverhampton,Wolverhampton,Faculty of Science and Engineering,MSc,Biomedical Science,1 Years,A lower second honours degree (2:2) in a relevant subject,IELTS 6.0 (min 5.5 each component),"UK: £9,088/year | International: £16,950/year",03-Aug-2026,https://www.wlv.ac.uk/courses/msc-biomedical-science
University of Wolverhampton,Wolverhampton,Faculty of Science and Engineering,MSc,Forensic Science,1 Years,A lower second honours degree (2:2) in a relevant subject,IELTS 6.0 (min 5.5 each component),"UK: £9,088/year | International: £16,950/year",03-Aug-2026,https://www.wlv.ac.uk/courses/msc-forensic-science
University of Wolverhampton,Wolverhampton,"Faculty of Arts, Business and Social Sciences",BA (Hons),Business Management,3 Years,96 UCAS points: A-levels CCC/BCD or BTEC Extended Diploma MMM,IELTS 6.0 (min 5.5 each component),"UK: £9,535/year | International: £15,995/year",29-Jan-2026,https://www.wlv.ac.uk/courses/ba-hons-business-management
University of Wolverhampton,Wolverhampton,"Faculty of Arts, Business and Social Sciences",BA (Hons),Business Management with Foundation Year,4 Years,48 UCAS points: A-levels EEE or BTEC PPP,IELTS 6.0 (min 5.5 each component),"UK: £9,535/year | International: £15,995/year",29-Jan-2026,https://www.wlv.ac.uk/courses/ba-hons-business-management
University of Wolverhampton,Wolverhampton,"Faculty of Arts, Business and Social Sciences",BA (Hons),Accounting and Finance,3 Years,96 UCAS points: A-levels CCC/BCD or BTEC Extended Diploma MMM,IELTS 6.0 (min 5.5 each component),"UK: £9,535/year | International: £15,995/year",29-Jan-2026,https://www.wlv.ac.uk/courses/ba-hons-accounting-and-finance
University of Wolverhampton,Wolverhampton,"Faculty of Arts, Business and Social Sciences",BA (Hons),Marketing,3 Years,96 UCAS points: A-levels CCC/BCD or BTEC Extended Diploma MMM,IELTS 6.0 (min 5.5 each component),"UK: £9,535/year | International: £15,995/year",29-Jan-2026,https://www.wlv.ac.uk/courses/ba-hons-marketing
University of Wolverhampton,Wolverhampton,"Faculty of Arts, Business and Social Sciences",BA (Hons),Human Resource Management,3 Years,96 UCAS points: A-levels CCC/BCD or BTEC Extended Diploma MMM,IELTS 6.0 (min 5.5 each component),"UK: £9,535/year | International: £15,995/year",29-Jan-2026,https://www.wlv.ac.uk/courses/ba-hons-human-resource-management
University of Wolverhampton,Wolverhampton,"Faculty of Arts, Business and Social Sciences",BA (Hons),International Business Management,3 Years,96 UCAS points: A-levels CCC/BCD or BTEC Extended Diploma MMM,IELTS 6.0 (min 5.5 each component),"UK: £9,535/year | International: £15,995/year",29-Jan-2026,https://www.wlv.ac.uk/courses/ba-hons-international-business-management
University of Wolverhampton,Wolverhampton,"Faculty of Arts, Business and Social Sciences",MSc,International Business Management,1 Years,A lower second honours degree (2:2) in a relevant subject,IELTS 6.0 (min 5.5 each component),"UK: £9,088/year | International: £16,950/year",03-Aug-2026,https://www.wlv.ac.uk/courses/msc-international-business-management
University of Wolverhampton,Wolverhampton,"Faculty of Arts, Business and Social Sciences",MSc,Marketing,1 Years,A lower second honours degree (2:2) in a relevant subject,IELTS 6.0 (min 5.5 each component),"UK: £9,088/year | International: £16,950/year",03-Aug-2026,https://www.wlv.ac.uk/courses/msc-marketing
University of Wolverhampton,Wolverhampton,"Faculty of Arts, Business and Social Sciences",MSc,Human Resource Management,1 Years,A lower second honours degree (2:2) in a relevant subject,IELTS 6.0 (min 5.5 each component),"UK: £9,088/year | International: £16,950/year",03-Aug-2026,https://www.wlv.ac.uk/courses/msc-human-resource-management
University of Wolverhampton,Wolverhampton,"Faculty of Arts, Business and Social Sciences",MBA,Master of Business Administration,1 Years,A lower second honours degree (2:2) in a relevant subject; minimum 2 years management experience,IELTS 6.0 (min 5.5 each component),"UK: £11,000/year | International: £17,500/year",03-Aug-2026,https://www.wlv.ac.uk/courses/mba
University of Wolverhampton,Wolverhampton,"Faculty of Arts, Business and Social Sciences",LLB (Hons),Law,3 Years,96 UCAS points: A-levels CCC/BCD or BTEC Extended Diploma MMM,IELTS 6.0 (min 5.5 each component),"UK: £9,535/year | International: £15,995/year",29-Jan-2026,https://www.wlv.ac.uk/courses/llb-hons-law
University of Wolverhampton,Wolverhampton,"Faculty of Arts, Business and Social Sciences",LLB (Hons),Law with Foundation Year,4 Years,48 UCAS points: A-levels EEE or BTEC PPP,IELTS 6.0 (min 5.5 each component),"UK: £9,535/year | International: £15,995/year",29-Jan-2026,https://www.wlv.ac.uk/courses/llb-hons-law
University of Wolverhampton,Wolverhampton,"Faculty of Arts, Business and Social Sciences",LLB (Hons),Law with Criminology,3 Years,96 UCAS points: A-levels CCC/BCD or BTEC Extended Diploma MMM,IELTS 6.0 (min 5.5 each component),"UK: £9,535/year | International: £15,995/year",29-Jan-2026,https://www.wlv.ac.uk/courses/llb-hons-law-with-criminology
University of Wolverhampton,Wolverhampton,"Faculty of Arts, Business and Social Sciences",LLM,Law,1 Years,A lower second honours degree (2:2) in a relevant subject,IELTS 6.0 (min 5.5 each component),"UK: £9,088/year | International: £16,950/year",03-Aug-2026,https://www.wlv.ac.uk/courses/llm-law
University of Wolverhampton,Wolverhampton,"Faculty of Arts, Business and Social Sciences",LLM,International Corporate and Financial Law,1 Years,A lower second honours degree (2:2) in a relevant subject,IELTS 6.0 (min 5.5 each component),"UK: £9,088/year | International: £16,950/year",03-Aug-2026,https://www.wlv.ac.uk/courses/llm-international-corporate-and-financial-law
University of Wolverhampton,Wolverhampton,"Faculty of Arts, Business and Social Sciences",BA (Hons),Animation,3 Years,96 UCAS points; Portfolio required,IELTS 6.0 (min 5.5 each component),"UK: £9,535/year | International: £15,995/year",29-Jan-2026,https://www.wlv.ac.uk/courses/ba-hons-animation
University of Wolverhampton,Wolverhampton,"Faculty of Arts, Business and Social Sciences",BA (Hons),Graphic Design,3 Years,96 UCAS points; Portfolio required,IELTS 6.0 (min 5.5 each component),"UK: £9,535/year | International: £15,995/year",29-Jan-2026,https://www.wlv.ac.uk/courses/ba-hons-graphic-design
University of Wolverhampton,Wolverhampton,"Faculty of Arts, Business and Social Sciences",BA (Hons),Film and Television Production,3 Years,96 UCAS points; Portfolio required,IELTS 6.0 (min 5.5 each component),"UK: £9,535/year | International: £15,995/year",29-Jan-2026,https://www.wlv.ac.uk/courses/ba-hons-film-and-television-production
University of Wolverhampton,Wolverhampton,"Faculty of Arts, Business and Social Sciences",BA (Hons),Fine Art,3 Years,96 UCAS points; Portfolio required,IELTS 6.0 (min 5.5 each component),"UK: £9,535/year | International: £15,995/year",29-Jan-2026,https://www.wlv.ac.uk/courses/ba-hons-fine-art
University of Wolverhampton,Wolverhampton,"Faculty of Arts, Business and Social Sciences",MA,Design and Applied Arts,1 Years,A lower second honours degree (2:2) in a relevant subject; Portfolio required,IELTS 6.0 (min 5.5 each component),"UK: £9,088/year | International: £16,950/year",03-Aug-2026,https://www.wlv.ac.uk/courses/ma-design-and-applied-arts
University of Wolverhampton,Wolverhampton,"Faculty of Education, Health and Wellbeing",BSc (Hons),Nursing (Adult),3 Years,104 UCAS points; GCSE English/Maths C/4; DBS check,IELTS 7.0 (min 6.5 each component),"UK: £9,535/year | International: £15,995/year",29-Jan-2026,https://www.wlv.ac.uk/courses/bsc-hons-nursing-adult
University of Wolverhampton,Wolverhampton,"Faculty of Education, Health and Wellbeing",BSc (Hons),Nursing (Mental Health),3 Years,104 UCAS points; GCSE English/Maths C/4; DBS check,IELTS 7.0 (min 6.5 each component),"UK: £9,535/year | International: £15,995/year",29-Jan-2026,https://www.wlv.ac.uk/courses/bsc-hons-nursing-mental-health
University of Wolverhampton,Wolverhampton,"Faculty of Education, Health and Wellbeing",BSc (Hons),Nursing (Children's),3 Years,104 UCAS points; GCSE English/Maths C/4; DBS check,IELTS 7.0 (min 6.5 each component),"UK: £9,535/year | International: £15,995/year",29-Jan-2026,https://www.wlv.ac.uk/courses/bsc-hons-nursing-childrens
University of Wolverhampton,Wolverhampton,"Faculty of Education, Health and Wellbeing",BSc (Hons),Midwifery,3 Years,120 UCAS points; GCSE English/Maths C/4; DBS check,IELTS 7.0 (min 6.5 each component),"UK: £9,535/year | International: £15,995/year",29-Jan-2026,https://www.wlv.ac.uk/courses/bsc-hons-midwifery
University of Wolverhampton,Wolverhampton,"Faculty of Education, Health and Wellbeing",BSc (Hons),Paramedic Science,3 Years,112 UCAS points; GCSE English/Maths C/4; DBS check,IELTS 7.0 (min 6.5 each component),"UK: £9,535/year | International: £15,995/year",29-Jan-2026,https://www.wlv.ac.uk/courses/bsc-hons-paramedic-science
University of Wolverhampton,Wolverhampton,"Faculty of Education, Health and Wellbeing",BSc (Hons),Physiotherapy,3 Years,120 UCAS points; GCSE English/Maths C/4; DBS check,IELTS 7.0 (min 6.5 each component),"UK: £9,535/year | International: £15,995/year",29-Jan-2026,https://www.wlv.ac.uk/courses/bsc-hons-physiotherapy
University of Wolverhampton,Wolverhampton,"Faculty of Education, Health and Wellbeing",MSc,Public Health,1 Years,A lower second honours degree (2:2) in a relevant subject,IELTS 6.0 (min 5.5 each component),"UK: £9,088/year | International: £16,950/year",03-Aug-2026,https://www.wlv.ac.uk/courses/msc-public-health
University of Wolverhampton,Wolverhampton,"Faculty of Education, Health and Wellbeing",BSc (Hons),Psychology,3 Years,96 UCAS points: A-levels CCC/BCD or BTEC Extended Diploma MMM,IELTS 6.0 (min 5.5 each component),"UK: £9,535/year | International: £15,995/year",29-Jan-2026,https://www.wlv.ac.uk/courses/bsc-hons-psychology
University of Wolverhampton,Wolverhampton,"Faculty of Education, Health and Wellbeing",BSc (Hons),Psychology (Criminal Behaviour),3 Years,96 UCAS points: A-levels CCC/BCD or BTEC Extended Diploma MMM,IELTS 6.0 (min 5.5 each component),"UK: £9,535/year | International: £15,995/year",29-Jan-2026,https://www.wlv.ac.uk/courses/bsc-hons-psychology-criminal-behaviour
University of Wolverhampton,Wolverhampton,"Faculty of Arts, Business and Social Sciences",BA (Hons),Criminology,3 Years,96 UCAS points: A-levels CCC/BCD or BTEC Extended Diploma MMM,IELTS 6.0 (min 5.5 each component),"UK: £9,535/year | International: £15,995/year",29-Jan-2026,https://www.wlv.ac.uk/courses/ba-hons-criminology
University of Wolverhampton,Wolverhampton,"Faculty of Arts, Business and Social Sciences",BA (Hons),Sociology,3 Years,96 UCAS points: A-levels CCC/BCD or BTEC Extended Diploma MMM,IELTS 6.0 (min 5.5 each component),"UK: £9,535/year | International: £15,995/year",29-Jan-2026,https://www.wlv.ac.uk/courses/ba-hons-sociology
University of Wolverhampton,Wolverhampton,"Faculty of Education, Health and Wellbeing",BA (Hons),Social Work,3 Years,104 UCAS points; GCSE English/Maths C/4; DBS check,IELTS 7.0 (min 6.5 each component),"UK: £9,535/year | International: £15,995/year",29-Jan-2026,https://www.wlv.ac.uk/courses/ba-hons-social-work
University of Wolverhampton,Wolverhampton,"Faculty of Education, Health and Wellbeing",MSc,Psychology,1 Years,A lower second honours degree (2:2) in a relevant subject,IELTS 6.0 (min 5.5 each component),"UK: £9,088/year | International: £16,950/year",03-Aug-2026,https://www.wlv.ac.uk/courses/msc-psychology
University of Wolverhampton,Wolverhampton,"Faculty of Education, Health and Wellbeing",MA,Social Work,2 Years,An upper second honours degree (2:1) in a relevant subject; relevant experience required,IELTS 7.0 (min 6.5 each component),"UK: £9,088/year | International: £16,950/year",03-Aug-2026,https://www.wlv.ac.uk/courses/ma-social-work
University of Wolverhampton,Wolverhampton,"Faculty of Education, Health and Wellbeing",BA (Hons),Early Childhood Studies,3 Years,96 UCAS points: A-levels CCC/BCD or BTEC Extended Diploma MMM,IELTS 6.0 (min 5.5 each component),"UK: £9,535/year | International: £15,995/year",29-Jan-2026,https://www.wlv.ac.uk/courses/ba-hons-early-childhood-studies
University of Wolverhampton,Wolverhampton,"Faculty of Education, Health and Wellbeing",BA (Hons),Education Studies,3 Years,96 UCAS points: A-levels CCC/BCD or BTEC Extended Diploma MMM,IELTS 6.0 (min 5.5 each component),"UK: £9,535/year | International: £15,995/year",29-Jan-2026,https://www.wlv.ac.uk/courses/ba-hons-education-studies
University of Wolverhampton,Wolverhampton,"Faculty of Education, Health and Wellbeing",BSc (Hons),Sport and Exercise Science,3 Years,96 UCAS points: A-levels CCC/BCD or BTEC Extended Diploma MMM,IELTS 6.0 (min 5.5 each component),"UK: £9,535/year | International: £15,995/year",29-Jan-2026,https://www.wlv.ac.uk/courses/bsc-hons-sport-and-exercise-science
University of Wolverhampton,Wolverhampton,"Faculty of Education, Health and Wellbeing",MA,Education,1 Years,A lower second honours degree (2:2) in a relevant subject,IELTS 6.0 (min 5.5 each component),"UK: £9,088/year | International: £16,950/year",03-Aug-2026,https://www.wlv.ac.uk/courses/ma-education
University of Wolverhampton,Wolverhampton,"Faculty of Education, Health and Wellbeing",MSc,Sport and Exercise Science,1 Years,A lower second honours degree (2:2) in a relevant subject,IELTS 6.0 (min 5.5 each component),"UK: £9,088/year | International: £16,950/year",03-Aug-2026,https://www.wlv.ac.uk/courses/msc-sport-and-exercise-science
University of Wolverhampton,Wolverhampton,Faculty of Science and Engineering,PhD,Computer Science,3 Years,Master’s degree or First Class Honours; research proposal required,IELTS 6.5 (min 6.0 each component),"UK: £4,786/year | International: £16,000/year",30-Jun-2026,https://www.wlv.ac.uk/courses/research
University of Wolverhampton,Wolverhampton,Faculty of Science and Engineering,PhD,Engineering,3 Years,Master’s degree or First Class Honours; research proposal required,IELTS 6.5 (min 6.0 each component),"UK: £4,786/year | International: £16,000/year",30-Jun-2026,https://www.wlv.ac.uk/courses/research
University of Wolverhampton,Wolverhampton,"Faculty of Arts, Business and Social Sciences",PhD,Business and Management,3 Years,Master’s degree or First Class Honours; research proposal required,IELTS 6.5 (min 6.0 each component),"UK: £4,786/year | International: £16,000/year",30-Jun-2026,https://www.wlv.ac.uk/courses/research
University of Wolverhampton,Wolverhampton,"Faculty of Education, Health and Wellbeing",PhD,Health Sciences,3 Years,Master’s degree or First Class Honours; research proposal required,IELTS 6.5 (min 6.0 each component),"UK: £4,786/year | International: £16,000/year",30-Jun-2026,https://www.wlv.ac.uk/courses/research
