university_name,city,department,degree,program,duration,eligibility_criteria,test_required,fee_structure,admission_deadline,program_url
York St John University,York,School of Business and Society,BA (Hons),Accounting and Finance,3 Years,104 UCAS points: A-levels BCC or BTEC National Extended Diploma DMM,IELTS 6.0 (min 5.5 each component),"UK: £9,790/year | International: £12,100/year",14-Jan-2026,https://www.yorksj.ac.uk/courses/undergraduate/accounting-and-finance-ba-hons/
York St John University,York,School of Business and Society,BA (Hons),Marketing,3 Years,104 UCAS points: A-levels BCC or BTEC National Extended Diploma DMM,IELTS 6.0 (min 5.5 each component),"UK: £9,790/year | International: £12,100/year",14-Jan-2026,https://www.yorksj.ac.uk/courses/undergraduate/marketing-ba-hons/
York St John University,York,School of Business and Society,LLB (Hons),Law,3 Years,104 UCAS points: A-levels BCC or BTEC National Extended Diploma DMM,IELTS 6.0 (min 5.5 each component),"UK: £9,790/year | International: £12,100/year",14-Jan-2026,https://www.yorksj.ac.uk/courses/undergraduate/law-llb-hons/
York St John University,York,School of Business and Society,LLB (Hons),Law with Criminology,3 Years,104 UCAS points: A-levels BCC or BTEC National Extended Diploma DMM,IELTS 6.0 (min 5.5 each component),"UK: £9,790/year | International: £12,100/year",14-Jan-2026,https://www.yorksj.ac.uk/courses/undergraduate/law-with-criminology-llb-hons/
York St John University,York,School of Business and Society,MSc,International Business,1 Years,A lower second honours degree (2:2) in a relevant subject,IELTS 6.0 (min 5.5 each component),"UK: £10,000/year | International: £11,800/year",26-Jul-2026,https://www.yorksj.ac.uk/courses/postgraduate/international-business-msc/
York St John University,York,School of Business and Society,MSc,Digital Marketing,1 Years,A lower second honours degree (2:2) in a relevant subject,IELTS 6.0 (min 5.5 each component),"UK: £10,000/year | International: £11,800/year",26-Jul-2026,https://www.yorksj.ac.uk/courses/postgraduate/digital-marketing-msc/
York St John University,York,School of Business and Society,MSc,Finance and Investment,1 Years,A lower second honours degree (2:2) in a relevant subject,IELTS 6.0 (min 5.5 each component),"UK: £10,000/year | International: £11,800/year",26-Jul-2026,https://www.yorksj.ac.uk/courses/postgraduate/finance-and-investment-msc/
York St John University,York,School of Business and Society,MBA,Master of Business Administration,1 Years,A lower second honours degree (2:2) in a relevant subject; minimum 2 years management experience,IELTS 6.0 (min 5.5 each component),"UK: £11,000/year | International: £13,000/year",26-Jul-2026,https://www.yorksj.ac.uk/courses/postgraduate/master-of-business-administration-mba/
York St John University,York,School of Business and Society,LLM,Legal Practice,1 Years,A lower second honours degree (2:2) in a relevant subject,IELTS 6.0 (min 5.5 each component),"UK: £10,000/year | International: £11,800/year",26-Jul-2026,https://www.yorksj.ac.uk/courses/postgraduate/legal-practice-llm/
York St John University,York,"School of Education, Language and Psychology",BSc (Hons),Psychology,3 Years,104 UCAS points: A-levels BCC or BTEC National Extended Diploma DMM,IELTS 6.0 (min 5.5 each component),"UK: £9,790/year | International: £12,100/year",14-Jan-2026,https://www.yorksj.ac.uk/courses/undergraduate/psychology-bsc-hons/
York St John University,York,"School of Education, Language and Psychology",BSc (Hons),Psychology with Foundation Year,4 Years,48 UCAS points: A-levels EEE or BTEC PPP,IELTS 6.0 (min 5.5 each component),"UK: £9,790/year | International: £12,100/year",14-Jan-2026,https://www.yorksj.ac.uk/courses/undergraduate/psychology-with-foundation-year-bsc-hons/
York St John University,York,"School of Education, Language and Psychology",BSc (Hons),Criminology,3 Years,104 UCAS points: A-levels BCC or BTEC National Extended Diploma DMM,IELTS 6.0 (min 5.5 each component),"UK: £9,790/year | International: £12,100/year",14-Jan-2026,https://www.yorksj.ac.uk/courses/undergraduate/criminology-bsc-hons/
York St John University,York,"School of Education, Language and Psychology",BSc (Hons),Sociology,3 Years,104 UCAS points: A-levels BCC or BTEC National Extended Diploma DMM,IELTS 6.0 (min 5.5 each component),"UK: £9,790/year | International: £12,100/year",14-Jan-2026,https://www.yorksj.ac.uk/courses/undergraduate/sociology-bsc-hons/
York St John University,York,"School of Education, Language and Psychology",BA (Hons),Primary Education (with QTS),3 Years,112 UCAS points; GCSE English/Maths/Science C/4; DBS check,IELTS 6.0 (min 5.5 each component),"UK: £9,790/year | International: £12,100/year",14-Jan-2026,https://www.yorksj.ac.uk/courses/undergraduate/primary-education-ba-hons/
York St John University,York,"School of Education, Language and Psychology",BA (Hons),Early Childhood Studies,3 Years,104 UCAS points: A-levels BCC or BTEC National Extended Diploma DMM,IELTS 6.0 (min 5.5 each component),"UK: £9,790/year | International: £12,100/year",14-Jan-2026,https://www.yorksj.ac.uk/courses/undergraduate/early-childhood-studies-ba-hons/
York St John University,York,"School of Education, Language and Psychology",MSc,Psychology (Conversion),1 Years,A lower second honours degree (2:2) in a relevant subject,IELTS 6.0 (min 5.5 each component),"UK: £10,000/year | International: £11,800/year",26-Jul-2026,https://www.yorksj.ac.uk/courses/postgraduate/psychology-conversion-msc/
York St John University,York,"School of Education, Language and Psychology",MA,Education,1 Years,A lower second honours degree (2:2) in a relevant subject,IELTS 6.0 (min 5.5 each component),"UK: £10,000/year | International: £11,800/year",26-Jul-2026,https://www.yorksj.ac.uk/courses/postgraduate/education-ma/
York St John University,York,School of the Arts,BA (Hons),Graphic Design,3 Years,104 UCAS points; Portfolio required,IELTS 6.0 (min 5.5 each component),"UK: £9,790/year | International: £12,100/year",14-Jan-2026,https://www.yorksj.ac.uk/courses/undergraduate/graphic-design-ba-hons/
York St John University,York,School of the Arts,BA (Hons),Animation,3 Years,104 UCAS points; Portfolio required,IELTS 6.0 (min 5.5 each component),"UK: £9,790/year | International: £12,100/year",14-Jan-2026,https://www.yorksj.ac.uk/courses/undergraduate/animation-ba-hons/
York St John University,York,School of the Arts,BA (Hons),Fine Art,3 Years,104 UCAS points; Portfolio required,IELTS 6.0 (min 5.5 each component),"UK: £9,790/year | International: £12,100/year",14-Jan-2026,https://www.yorksj.ac.uk/courses/undergraduate/fine-art-ba-hons/
York St John University,York,School of the Arts,BA (Hons),Film and Television Production,3 Years,104 UCAS points; Portfolio required,IELTS 6.0 (min 5.5 each component),"UK: £9,790/year | International: £12,100/year",14-Jan-2026,https://www.yorksj.ac.uk/courses/undergraduate/film-and-television-production-ba-hons/
York St John University,York,School of the Arts,BA (Hons),Media Production,3 Years,104 UCAS points; Portfolio required,IELTS 6.0 (min 5.5 each component),"UK: £9,790/year | International: £12,100/year",14-Jan-2026,https://www.yorksj.ac.uk/courses/undergraduate/media-production-ba-hons/
York St John University,York,School of the Arts,MA,Fine Art,1 Years,A lower second honours degree (2:2) in a relevant subject; Portfolio required,IELTS 6.0 (min 5.5 each component),"UK: £10,000/year | International: £11,800/year",26-Jul-2026,https://www.yorksj.ac.uk/courses/postgraduate/fine-art-ma/
York St John University,York,"School of Science, Technology and Health",PhD,Computer Science,3 Years,Master’s degree or First Class Honours; research proposal required,IELTS 6.5 (min 6.0 each component),"UK: £4,800/year | International: £15,000/year",30-Jun-2026,https://www.yorksj.ac.uk/courses/research-degrees/
York St John University,York,School of Business and Society,PhD,Business and Management,3 Years,Master’s degree or First Class Honours; research proposal required,IELTS 6.5 (min 6.0 each component),"UK: £4,800/year | International: £15,000/year",30-Jun-2026,https://www.yorksj.ac.uk/courses/research-degrees/
York St John University,York,"School of Education, Language and Psychology",PhD,Psychology,3 Years,Master’s degree or First Class Honours; research proposal required,IELTS 6.5 (min 6.0 each component),"UK: £4,800/year | International: £15,000/year",30-Jun-2026,https://www.yorksj.ac.uk/courses/research-degrees/
